Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,PR_PagePerSec,LogPageValues,Bounce_x_Exit,HighValueVisit,TotalPages,TotalPages_Bin,IsHolidaySeason,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep
0,0.0,0,0.0,0,0.0,0.2,0.2,0.0,0.0,1,1,8,8,2.0,0,0.0,0.0,0.04000000000000001,0,0,0,1,0,0,0,0,0,0,1,0,0
2,7.0,0,0.0,21,467.952381,0.047619048,0.068253968,0.0,0.0,2,5,1,3,2.0,0,0.04478066612055436,0.0,0.003250188978382464,0,23,2,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,11,123.0,0.0,0.036363636,0.0,0.0,2,2,4,13,2.0,0,0.08870967741935484,0.0,0.0,0,11,1,0,0,0,0,0,0,1,0,0,0
2,131.0,2,9.0,14,237.75,0.0,0.022222222,0.0,0.0,2,10,4,2,1.0,0,0.05863874345549738,0.0,0.0,0,18,1,1,1,0,0,0,0,0,0,0,0
2,105.0,0,0.0,16,305.4285714,0.0,0.01875,0.0,0.2,1,8,3,11,2.0,0,0.052214452219320695,0.0,0.0,0,18,1,0,0,0,0,0,0,1,0,0,0
5,59.9,2,8.0,84,2359.522438,0.016666667,0.028709742,3.478135617,0.0,1,1,4,3,2.0,0,0.03558534273928389,1.4992068028899284,0.000478495709569914,1,91,3,0,0,0,0,1,0,0,0,0,0
5,60.2,0,0.0,12,165.4,0.0125,0.041666667,0.0,0.0,2,5,3,6,2.0,0,0.07211538461538461,0.0,0.0005208333375,0,17,1,0,0,0,0,0,0,0,0,0,0
0,0.0,0,0.0,7,242.75,0.014285714,0.047619048,0.0,0.0,3,2,3,11,2.0,1,0.028717948717948718,0.0,0.000680272100680272,0,7,1,1,0,0,0,0,0,0,1,0,0
1,24.0,1,72.0,13,462.0,0.0,0.014285714,23.13,0.0,2,2,1,2,2.0,0,0.028077753779697623,3.1834558796369405,0.0,1,15,1,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,22,356.8,0.0,0.016666667,0.0,0.0,2,2,2,8,2.0,0,0.06148686416992733,0.0,0.0,0,22,2,0,0,0,0,0,1,0,0,0,0
0,0.0,0,0.0,13,1476.3,0.007692308,0.012820513,0.0,0.0,2,2,3,8,2.0,0,0.008799837541460773,0.0,9.8619334714004e-05,0,13,1,0,0,0,0,0,1,0,0,0,0
2,11.0,0,0.0,11,976.0,0.024358974,0.044688645,0.0,0.0,1,1,1,1,2.0,0,0.011258955987717503,0.0,0.0010885695416502298,0,13,1,1,1,0,0,0,0,0,0,0,0
0,0.0,0,0.0,74,1146.469048,0.021621622,0.031306306,0.408238132,0.0,2,2,1,1,2.0,0,0.06448975693852442,0.34233937127625885,0.000676893114548332,1,74,3,1,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,23,1544.595238,0.058550725,0.092944664,0.0,0.0,3,2,8,13,2.0,1,0.014880998229369544,0.0,0.0054419774620814,0,23,2,1,0,0,0,0,0,0,1,0,0
11,362.3,0,0.0,41,1081.713333,0.01,0.028830409,27.5128393,0.0,2,2,1,1,2.0,1,0.03786782590586238,3.350354487583542,0.00028830409000000004,1,52,3,0,0,0,0,0,0,0,0,0,1
7,2720.5,3,353.4,68,5943.547619,0.032236842,0.038623482,0.0,0.0,3,2,1,13,2.0,0,0.011439053794885582,0.0,0.001245099086723844,0,78,3,0,0,0,1,0,0,0,0,0,0
12,238.4833333,0,0.0,13,269.2333333,0.0,0.01,0.0,0.0,2,10,1,3,1.0,0,0.04810657457112453,0.0,0.0,0,25,2,1,1,0,0,0,0,0,0,0,0
0,0.0,0,0.0,11,272.0,0.0,0.016666667,0.0,0.8,2,2,4,4,2.0,0,0.040293040293040296,0.0,0.0,0,11,1,0,0,0,0,0,0,1,0,0,0
1,6.0,0,0.0,2,85.0,0.0,0.066666667,0.0,0.0,2,4,1,2,2.0,0,0.023255813953488372,0.0,0.0,0,3,0,0,0,0,0,0,0,1,0,0,0
2,125.0,0,0.0,7,49.0,0.025,0.075,0.0,0.0,1,1,8,1,2.0,0,0.14,0.0,0.001875,0,9,1,0,0,0,0,0,0,1,0,0,0
3,16.0,0,0.0,24,1004.383333,0.0,0.023076923,0.0,0.0,2,2,4,13,2.0,0,0.023871491810377964,0.0,0.0,0,27,2,0,0,0,0,1,0,0,0,0,0
5,147.0,0,0.0,36,3473.733333,0.015384615,0.033333333,0.0,0.0,2,2,6,3,2.0,0,0.010360507282128173,0.0,0.000512820494871795,0,41,2,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,9,82.5,0.0,0.033333333,0.0,0.0,2,2,1,1,2.0,0,0.10778443113772455,0.0,0.0,0,9,1,1,1,0,0,0,0,0,0,0,0
0,0.0,0,0.0,5,47.0,0.02,0.06,0.0,0.0,2,2,3,1,2.0,0,0.10416666666666667,0.0,0.0012,0,5,0,0,0,0,0,0,0,1,0,0,0
2,169.5,2,105.0,35,990.4642857,0.010810811,0.027027027,14.78162714,0.0,1,1,1,2,2.0,1,0.03530132199899573,2.758846424170279,0.00029218408078889697,1,39,2,1,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,2,3,2,2.0,0,1.0,0.0,0.04000000000000001,0,1,0,1,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,15,267.7333333,0.022857143,0.040606061,0.0,0.0,3,2,3,11,2.0,1,0.055817415040413966,0.0,0.000928138542943723,0,15,1,1,0,0,0,0,0,0,1,0,0
2,77.5,0,0.0,19,598.7833333,0.0,0.002631579,0.0,0.0,3,2,2,9,1.0,1,0.03167810598447651,0.0,0.0,0,21,2,0,0,0,0,0,1,0,0,0,0
0,0.0,0,0.0,2,252.8,0.0,0.1,0.0,0.0,2,5,9,13,2.0,1,0.007880220646178092,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0
1,150.5,0,0.0,18,635.3333333,0.0,0.011764706,57.5907585,0.0,2,2,1,2,1.0,1,0.028287061290114563,4.070576979368104,0.0,1,19,1,1,0,0,0,0,0,0,1,0,0
13,241.7666667,0,0.0,12,255.3,0.002,0.036666667,0.0,0.0,2,2,8,2,2.0,0,0.046820132657042525,0.0,7.3333334e-05,0,25,2,0,0,0,0,0,1,0,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,2,2,3,2.0,0,1.0,0.0,0.04000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0
6,110.625,1,106.0,30,1508.521825,0.04,0.043294931,21.01746974,0.0,3,2,3,13,2.0,0,0.019873843162221256,3.0918362173352296,0.00173179724,1,37,2,1,0,0,0,0,0,0,1,0,0
3,14.0,0,0.0,25,4207.666667,0.008333333,0.020833333,0.0,0.0,2,2,3,13,2.0,1,0.005940123554099467,0.0,0.00017361110138888899,0,28,2,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,13,214.25,0.091666667,0.097777778,0.0,0.8,3,2,3,13,2.0,0,0.06039488966318235,0.0,0.008962963015925925,0,13,1,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,1,4,1,2.0,1,1.0,0.0,0.04000000000000001,0,1,0,1,1,0,0,0,0,0,0,0,0
1,67.4,0,0.0,14,590.5533333,0.0,0.007142857,38.06520001,0.0,2,2,1,5,1.0,0,0.023666505134711243,3.6652320453639256,0.0,1,15,1,0,0,0,0,0,0,0,0,0,0
1,260.0,0,0.0,11,198.1666667,0.0,0.008333333,0.0,0.0,2,2,9,2,1.0,0,0.05523012551376901,0.0,0.0,0,12,1,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,6,84.0,0.0,0.033333333,0.0,0.0,1,1,8,3,2.0,0,0.07058823529411765,0.0,0.0,0,6,1,0,0,0,0,0,1,0,0,0,0
14,228.748539,6,121.5833333,336,12166.69424,0.0,0.012143626,0.067049546,0.0,2,2,7,2,2.0,0,0.0276141061217199,0.06489740610565635,0.0,1,356,3,1,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,4,51.5,0.0,0.05,0.0,0.0,2,2,1,2,1.0,0,0.0761904761904762,0.0,0.0,0,4,0,1,1,0,0,0,0,0,0,0,0
5,158.0,0,0.0,56,2220.871465,0.003389831,0.006327684,10.24598305,0.0,2,2,2,2,2.0,0,0.02520397821482441,2.420011002666313,2.1449779381404e-05,1,61,3,0,0,0,0,0,0,1,0,0,0
6,65.41666667,0,0.0,29,1904.541667,0.004848485,0.026060606,0.0,0.0,1,1,2,8,2.0,0,0.015218769813444336,0.0,0.00012635445728191,0,35,2,1,0,0,0,0,0,0,1,0,0
3,117.5,0,0.0,14,285.4166667,0.0,0.00625,0.0,0.0,3,2,1,2,1.0,1,0.04887983706152111,0.0,0.0,0,17,1,0,0,0,0,0,0,1,0,0,0
2,83.4,2,385.8,41,1194.988132,0.0,0.018043478,10.25950957,0.0,1,1,3,2,2.0,0,0.03428127663059453,2.4212130667008283,0.0,1,45,2,0,0,0,0,0,0,0,0,1,0
1,41.0,0,0.0,43,1087.25,0.0,0.013636364,0.0,0.0,4,2,1,1,2.0,0,0.03951297955433035,0.0,0.0,0,44,2,0,0,0,0,0,1,0,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,2,1,3,2.0,0,1.0,0.0,0.04000000000000001,0,1,0,1,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,5,691.0,0.0,0.08,0.0,0.6,2,2,2,3,2.0,0,0.0072254335260115606,0.0,0.0,0,5,0,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,3,23.0,0.0,0.066666667,0.0,0.0,2,2,4,3,2.0,0,0.125,0.0,0.0,0,3,0,1,0,0,0,0,0,0,1,0,0
1,8.0,0,0.0,10,109.1944444,0.04,0.06,0.0,0.0,1,1,7,3,2.0,1,0.09074867661840129,0.0,0.0024,0,11,1,1,1,0,0,0,0,0,0,0,0
1,101.0,0,0.0,46,1687.85,0.0,0.011111111,18.844,0.0,2,2,3,4,2.0,0,0.027237469283832194,2.9879016944388024,0.0,1,47,2,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,3,133.5,0.0,0.088888889,0.0,0.0,1,2,1,8,2.0,0,0.022304832713754646,0.0,0.0,0,3,0,0,0,0,0,0,1,0,0,0,0
0,0.0,0,0.0,11,124.2166667,0.0,0.075757576,0.0,0.0,1,1,3,1,2.0,0,0.0878477305769073,0.0,0.0,0,11,1,1,1,0,0,0,0,0,0,0,0
2,172.0,0,0.0,61,3374.916667,0.001111111,0.021388889,0.0,0.0,2,2,2,1,2.0,0,0.01806916639746546,0.0,2.3765429845679e-05,0,63,3,0,0,0,0,0,0,1,0,0,0
10,132.7222222,1,104.0,103,3608.346752,0.0,0.007905605,14.69960115,0.0,2,10,7,2,2.0,0,0.028537019875667518,2.753635307572965,0.0,1,114,3,1,0,0,0,0,0,0,1,0,0
1,12.83333333,3,77.0,31,2372.333333,0.0,0.012941176,10.32166068,0.0,2,2,1,2,2.0,0,0.01306179775464351,2.4267177651953897,0.0,1,35,2,0,0,0,0,0,1,0,0,0,0
0,0.0,0,0.0,2,19.0,0.0,0.1,0.0,0.0,2,2,3,11,2.0,1,0.1,0.0,0.0,0,2,0,0,0,0,0,0,1,0,0,0,0
0,0.0,0,0.0,2,54.5,0.1,0.12,0.0,0.0,3,2,1,6,2.0,0,0.036036036036036036,0.0,0.012,0,2,0,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,4,159.2,0.05,0.066666667,0.0,0.0,3,2,5,13,2.0,1,0.024968789013732836,0.0,0.0033333333500000003,0,4,0,0,0,0,0,1,0,0,0,0,0
0,0.0,0,0.0,22,246.6458333,0.009090909,0.047727273,0.0,0.0,3,2,7,10,2.0,1,0.08883654413579023,0.0,0.00043388429566115696,0,22,2,1,0,0,0,0,0,0,1,0,0
6,333.54,0,0.0,12,568.1,0.0,0.0125,19.63031016,0.0,2,4,5,2,1.0,0,0.021085925144965736,3.026761361386044,0.0,1,18,1,1,0,0,0,0,0,0,1,0,0
3,180.8,0,0.0,10,408.4666667,0.0,0.0,0.0,0.0,4,1,3,1,2.0,1,0.024422012371831486,0.0,0.0,0,13,1,0,0,0,0,0,0,0,0,0,0
1,81.6,0,0.0,42,2017.520714,0.0,0.023696145,0.0,0.0,2,2,1,2,2.0,1,0.02080731681805273,0.0,0.0,0,43,2,0,0,0,0,0,0,0,0,1,0
4,304.6,0,0.0,7,137.6,0.0,0.0375,0.0,0.0,3,2,1,5,1.0,0,0.050505050505050504,0.0,0.0,0,11,1,0,0,0,0,0,0,0,0,0,0
0,0.0,0,0.0,70,1473.701515,0.008695652,0.032370528,0.0,0.0,1,1,1,2,2.0,0,0.04746723271658129,0.0,0.000281482846544256,0,70,3,1,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,5,111.25,0.0,0.033333333,0.0,0.0,2,2,1,20,2.0,0,0.044543429844097995,0.0,0.0,0,5,0,1,0,0,0,0,0,0,1,0,0
9,125.2659091,2,115.0,146,3231.853672,0.007792208,0.016586922,8.597486055,0.0,2,2,9,2,2.0,1,0.0451613388086561,2.2615011949092123,0.00012924874630377601,1,157,3,1,1,0,0,0,0,0,0,0,0
0,0.0,0,0.0,7,197.0,0.0,0.042857143,0.0,0.0,2,2,3,2,1.0,0,0.03535353535353535,0.0,0.0,0,7,1,1,1,0,0,0,0,0,0,0,0
4,38.30555556,0,0.0,52,1630.972222,0.012,0.026,0.0,1.0,6,5,3,2,2.0,1,0.031863287437744144,0.0,0.000312,0,56,3,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,20,821.8333333,0.05,0.076666667,0.0,0.0,3,2,4,10,2.0,1,0.024306258862641532,0.0,0.00383333335,0,20,1,1,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,49,2612.357143,0.0,0.00952381,0.0,0.0,2,2,1,1,2.0,0,0.018749829173271934,0.0,0.0,0,49,2,0,0,0,0,0,1,0,0,0,0
1,134.0,0,0.0,21,1429.616667,0.0,0.00952381,0.0,0.0,1,1,2,2,1.0,0,0.014678984583645983,0.0,0.0,0,22,2,1,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,2,1,13,2.0,1,1.0,0.0,0.04000000000000001,0,1,0,1,0,0,0,0,0,0,1,0,0
6,48.625,0,0.0,14,211.4702381,0.001190476,0.039520717,0.0,0.0,3,2,6,10,2.0,0,0.06589158145250838,0.0,4.7048465091292e-05,0,20,1,1,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,10,146.9166667,0.06,0.085,0.0,0.0,3,2,4,13,2.0,1,0.06760563378758183,0.0,0.0051,0,10,1,1,0,0,0,0,0,0,1,0,0
2,112.0,0,0.0,9,198.8333333,0.0,0.006060606,0.0,0.0,3,2,3,2,1.0,1,0.045037531283575905,0.0,0.0,0,11,1,0,0,0,0,0,1,0,0,0,0
0,0.0,2,33.0,21,1277.833333,0.008695652,0.036956522,0.0,0.0,2,2,7,6,2.0,1,0.01642121725959109,0.0,0.00032136105444234396,0,23,2,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,4,39.25,0.0,0.05,0.0,0.0,4,2,1,1,2.0,0,0.09937888198757763,0.0,0.0,0,4,0,1,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,15,239.0,0.048888889,0.072,0.0,0.0,3,2,1,3,2.0,1,0.0625,0.0,0.0035200000079999997,0,15,1,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,2,41.5,0.1,0.1,0.0,0.0,1,1,3,1,2.0,1,0.047058823529411764,0.0,0.010000000000000002,0,2,0,1,1,0,0,0,0,0,0,0,0
0,0.0,0,0.0,48,2235.0,0.004347826,0.025362319,9.127391304,0.0,2,2,7,2,2.0,1,0.02146690518783542,2.315243763279768,0.000110270949968494,1,48,2,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,11,316.6666667,0.0,0.027272727,0.0,0.8,2,2,2,1,2.0,0,0.0346274921264819,0.0,0.0,0,11,1,0,0,1,0,0,0,0,0,0,0
8,221.33,2,70.6,63,5245.277619,0.002739726,0.020091324,0.0,0.0,2,2,3,1,2.0,0,0.012008514336305464,0.0,5.5044722737224e-05,0,73,3,1,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,6,530.0,0.016666667,0.041666667,0.0,0.0,3,2,3,2,2.0,1,0.011299435028248588,0.0,0.0006944444638888889,0,6,1,1,0,0,0,0,0,0,1,0,0
2,17.0,2,23.0,70,2218.276547,0.018,0.035693651,5.185165143,0.8,3,2,3,2,2.0,0,0.0315418103681695,1.8221537060538826,0.000642485718,1,74,3,0,0,0,0,0,0,1,0,0,0
9,904.5833333,4,83.5,132,4096.15859,0.012738095,0.022973065,8.960747931,0.0,3,2,3,2,2.0,1,0.032217449508099225,2.2986521622510288,0.000292633084411175,1,145,3,1,0,0,0,0,0,0,1,0,0
2,18.0,0,0.0,12,180.75,0.0,0.014285714,0.0,0.0,2,2,1,2,1.0,0,0.06602475928473177,0.0,0.0,0,14,1,1,0,0,0,0,0,0,1,0,0
12,569.825,0,0.0,127,6065.016218,0.006716418,0.009265038,0.152167439,0.0,1,1,2,4,2.0,0,0.020936310658574635,0.14164489806610822,6.2227867993884e-05,1,139,3,0,0,0,0,0,0,0,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,2,2,3,1.0,1,1.0,0.0,0.04000000000000001,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0.0,0,0.0,10,99.0,0.04,0.046666667,0.0,0.6,3,2,1,3,2.0,0,0.1,0.0,0.0018666666800000002,0,10,1,0,0,0,0,0,0,1,0,0,0
1,8.0,0,0.0,35,1295.916667,0.004166667,0.023611111,0.0,0.0,2,10,6,4,2.0,1,0.0269870847453609,0.0,9.8379637037037e-05,0,36,2,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,4,3,1,2.0,0,1.0,0.0,0.04000000000000001,0,1,0,1,1,0,0,0,0,0,0,0,0
0,0.0,0,0.0,21,1535.0,0.01,0.048333333,0.0,0.0,2,2,7,3,2.0,0,0.013671875,0.0,0.00048333333,0,21,2,1,0,0,0,0,0,0,1,0,0
0,0.0,1,41.0,21,459.6666667,0.0,0.00952381,18.27428571,0.0,2,2,1,4,2.0,0,0.045586107087873654,2.9587718609157823,0.0,1,22,2,0,0,0,0,0,0,1,0,0,0
0,0.0,1,2.0,25,344.3214286,0.00617284,0.033333333,0.0,0.4,2,2,1,1,2.0,0,0.07239631812411655,0.0,0.00020576133127572,0,26,2,0,0,0,0,0,0,1,0,0,0
1,87.0,3,40.0,17,546.0,0.0,0.004761905,0.0,0.0,3,6,1,1,2.0,1,0.031078610603290677,0.0,0.0,0,21,2,0,0,0,0,0,1,0,0,0,0
2,46.4,0,0.0,8,349.0,0.02,0.08,0.0,0.0,4,1,1,1,2.0,0,0.022857142857142857,0.0,0.0016,0,10,1,0,0,0,0,0,0,0,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,1,1,3,2.0,0,1.0,0.0,0.04000000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0
5,123.5,2,13.0,37,3618.016667,0.002,0.030083333,0.0,0.0,2,2,3,2,2.0,0,0.01022377164973692,0.0,6.0166666e-05,0,44,2,0,0,0,0,0,0,1,0,0,0
0,0.0,1,232.0,16,343.2,0.0,0.006666667,0.0,0.4,2,2,1,2,2.0,0,0.046484601975595584,0.0,0.0,0,17,1,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,2,1,8,1.0,1,1.0,0.0,0.04000000000000001,0,1,0,1,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,40,1411.833333,0.0,0.001282051,0.0,0.0,3,2,8,6,2.0,0,0.0283119028024801,0.0,0.0,0,40,2,0,0,0,0,0,0,1,0,0,0
2,18.33333333,0,0.0,36,1387.606061,0.005263158,0.025438596,0.0,0.0,2,2,8,1,2.0,1,0.02592527932225409,0.0,0.000133887350046168,0,38,2,0,0,0,0,0,1,0,0,0,0
5,134.9285714,2,41.0,31,2013.595238,0.0,0.014141414,8.482727273,0.0,2,2,8,2,2.0,0,0.015387706381543626,2.2494719619182697,0.0,1,38,2,0,0,0,0,0,1,0,0,0,0
0,0.0,0,0.0,8,140.25,0.121428571,0.14375,0.0,0.0,3,2,2,13,2.0,0,0.05663716814159292,0.0,0.017455357081249998,0,8,1,1,1,0,0,0,0,0,0,0,0
1,7.0,0,0.0,5,78.5,0.0,0.028571429,0.0,0.0,2,2,7,1,2.0,0,0.06289308176100629,0.0,0.0,0,6,1,1,1,0,0,0,0,0,0,0,0
0,0.0,0,0.0,30,480.5,0.033333333,0.073333333,0.0,0.0,2,2,7,6,2.0,0,0.06230529595015576,0.0,0.002444444408888889,0,30,2,0,0,0,0,0,0,1,0,0,0
5,162.5,1,11.0,82,1164.099635,0.010714286,0.01668402,0.0,0.0,3,2,7,2,2.0,0,0.07038024692197246,0.0,0.00017875736190972,0,88,3,0,0,0,0,0,0,1,0,0,0
4,322.5,1,29.0,78,3098.992857,0.007692308,0.022124542,0.0,0.0,3,2,3,13,2.0,1,0.025161348299197063,0.0,0.00017018879142293602,0,83,3,0,0,0,0,0,0,1,0,0,0
3,53.5,1,18.0,42,2553.858333,0.0,0.022101449,0.0,0.0,2,2,2,1,2.0,0,0.016439267671911263,0.0,0.0,0,46,2,1,0,0,0,0,0,0,1,0,0
5,52.0,0,0.0,16,866.5,0.0,0.011764706,0.0,0.0,2,2,1,2,2.0,0,0.018443804034582133,0.0,0.0,0,21,2,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,2,8.0,0.15,0.15,0.0,0.0,1,1,1,3,2.0,0,0.2222222222222222,0.0,0.0225,0,2,0,1,0,0,0,0,0,0,1,0,0
2,63.0,0,0.0,35,850.3333333,0.0,0.005405405,0.0,0.0,2,2,3,2,1.0,1,0.041111981207561155,0.0,0.0,0,37,2,0,0,0,0,0,1,0,0,0,0
15,238.6838095,0,0.0,33,799.1049417,0.004347826,0.017574237,19.03293603,0.0,3,2,3,2,2.0,1,0.041244589653307476,2.9973777205632484,7.6409724558762e-05,1,48,2,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,50,694.5166667,0.008163265,0.024489796,0.0,0.0,2,4,3,1,2.0,0,0.07188900337533781,0.0,0.00019991669454394,0,50,2,1,1,0,0,0,0,0,0,0,0
5,71.0,0,0.0,57,1422.909324,0.005263158,0.018891527,13.55041394,0.0,2,4,4,2,2.0,0,0.040030638917285435,2.6776194426973587,9.942909146226601e-05,1,62,3,1,0,0,0,0,0,0,1,0,0
2,279.0,0,0.0,14,553.3333333,0.0,0.0125,0.0,0.0,2,4,3,2,2.0,0,0.0252555622384399,0.0,0.0,0,16,1,1,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,25,883.9761905,0.02,0.029333333,0.0,0.0,3,2,3,4,2.0,1,0.028249347573831705,0.0,0.00058666666,0,25,2,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,4,34.2,0.05,0.1,0.0,0.0,2,2,1,5,2.0,0,0.11363636363636363,0.0,0.005000000000000001,0,4,0,0,0,0,0,0,0,0,0,1,0
1,0.0,0,0.0,43,1286.688889,0.004545455,0.030266123,4.289292857,0.0,3,2,1,6,2.0,0,0.033393159145291035,1.6656845615095213,0.000137573300120965,1,44,2,0,0,0,0,0,1,0,0,0,0
0,0.0,0,0.0,13,215.952381,0.0,0.018181818,0.0,0.0,3,2,6,2,1.0,0,0.05992098330554851,0.0,0.0,0,13,1,1,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,1,643.0,0.133333333,0.15,0.0,0.0,2,2,1,5,2.0,0,0.0015527950310559005,0.0,0.01999999995,0,1,0,0,0,0,0,0,0,1,0,0,0
3,215.0,0,0.0,53,1481.429167,0.001851852,0.012345679,56.31760103,0.0,1,8,1,11,2.0,1,0.03575212980142342,4.048607749851064,2.2862370347508e-05,1,56,3,1,0,0,0,0,0,0,1,0,0
5,134.75,3,16.0,165,6323.853465,0.010654414,0.02804138,3.512852934,0.0,1,1,1,2,2.0,0,0.026087560907626497,1.5069295331213353,0.00029876447165131997,1,173,3,1,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,42,922.3,0.019047619,0.034920635,0.0,0.0,3,2,8,2,2.0,0,0.045489006823351025,0.0,0.0006651549507180649,0,42,2,0,0,0,0,0,0,0,0,0,0
0,0.0,0,0.0,54,3371.05,0.003773585,0.022012579,0.0,0.0,2,4,1,3,2.0,0,0.01601399741996708,0.0,8.3066337925715e-05,0,54,3,0,0,0,1,0,0,0,0,0,0
0,0.0,0,0.0,23,255.6388889,0.0,0.005454545,0.0,0.0,3,2,4,2,2.0,0,0.0896200887503141,0.0,0.0,0,23,2,0,0,0,0,0,0,1,0,0,0
5,171.9,4,145.1666667,171,4554.692744,0.002259887,0.004062416,0.0,0.0,2,2,3,2,2.0,0,0.037535455003020725,0.0,9.180601106992e-06,0,180,3,0,0,0,0,0,0,0,0,0,1
1,58.4,1,24.2,11,503.2666667,0.018181818,0.036363636,24.72209216,0.0,3,2,1,1,2.0,0,0.02181385510167809,3.2473502397625986,0.0006611570115702479,1,13,1,0,0,0,0,0,0,0,0,1,0
0,0.0,0,0.0,6,551.0,0.033333333,0.05,0.0,0.0,1,1,3,1,2.0,0,0.010869565217391304,0.0,0.00166666665,0,6,1,0,0,0,0,0,1,0,0,0,0
0,0.0,0,0.0,15,528.0,0.026666667,0.055555556,0.0,0.0,2,2,4,3,2.0,0,0.02835538752362949,0.0,0.0014814815118518521,0,15,1,0,0,0,0,0,0,1,0,0,0
8,181.1666667,3,52.0,29,996.0833333,0.002777778,0.035515873,6.310740741,0.4,2,2,1,4,2.0,0,0.02908483075734508,1.9893446011860298,9.8655210670194e-05,1,40,2,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,6,83.5,0.0,0.066666667,0.0,0.0,1,1,3,10,2.0,0,0.07100591715976332,0.0,0.0,0,6,1,1,0,0,0,0,0,0,1,0,0
15,937.1746032,3,357.0,109,6682.677557,0.000833333,0.005345441,2.526616865,0.0,1,2,3,2,2.0,0,0.016308386972654194,1.2603390162067583,4.454532384853e-06,1,127,3,0,0,0,0,0,1,0,0,0,0
16,391.6833333,0,0.0,24,443.75,0.0,0.006451613,0.0,0.0,2,10,7,3,2.0,0,0.05396290050590219,0.0,0.0,0,40,2,0,0,0,0,0,0,0,0,0,0
0,0.0,0,0.0,3,35.0,0.0,0.066666667,0.0,0.0,4,1,1,1,2.0,0,0.08333333333333333,0.0,0.0,0,3,0,1,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,10,190.0,0.0,0.04,0.0,0.0,2,6,7,20,2.0,0,0.05235602094240838,0.0,0.0,0,10,1,1,1,0,0,0,0,0,0,0,0
0,0.0,0,0.0,12,115.6666667,0.058333333,0.091666667,0.0,0.0,2,4,4,3,2.0,0,0.10285714282775511,0.0,0.005347222211111111,0,12,1,1,0,0,0,0,0,0,1,0,0
1,12.5,0,0.0,51,769.9928571,0.0,0.004081633,0.0,0.0,2,2,1,2,2.0,1,0.06614847275217382,0.0,0.0,0,52,3,0,0,0,0,0,0,1,0,0,0
1,69.0,0,0.0,25,533.0714286,0.0,0.026923077,0.0,0.0,2,2,7,2,2.0,0,0.04681021799936819,0.0,0.0,0,26,2,0,0,0,0,0,0,1,0,0,0
